java_version,seed,num_measurements,start_elapsed_ms,end_elapsed_ms,total_elapsed_ms,total_elapsed_sec,avg_fps,avg_frame_count,sum_frame_count,test_id
8,2882986532,119,1784.549,120709.768,118925.219,118.925219,0.4802643927567376,85.3109243697479,10152.0,8
Pivoted Results:,,,,,,,,,,8
,total_elapsed_sec,total_elapsed_sec,avg_fps,avg_fps,avg_frame_count,avg_frame_count,sum_frame_count,sum_frame_count,,8
java_version,22,8,22,8,22,8,22,8,,8
seed,,,,,,,,,,8
1033437363,118.927208,118.90988300000001,0.4869938795248818,0.5705350525282689,76.90756302521008,81.47899159663865,9152.0,9696.0,,8
1646684781,118.90735500000001,118.89848699999999,0.6710730265391619,0.5929938866829505,83.68067226890756,79.7983193277311,9958.0,9496.0,,8
1774789858,118.693356,118.701223,0.7750149220279803,0.7301055684325308,107.31932773109244,106.4453781512605,12771.0,12667.0,,8
1943520067,118.973477,118.898189,0.43947694139065113,0.5975399291877569,78.99159663865547,80.76470588235294,9400.0,9611.0,,8
197181812,118.97150199999999,119.111104,0.5642449099797092,0.46379264844275503,81.7983193277311,59.89915966386555,9734.0,7128.0,,8
2663508704,118.900395,118.87432100000001,0.42286247923069586,0.4306027344003864,82.61344537815125,78.0,9831.0,9282.0,,8
2852405230,118.89088000000001,118.93110899999999,0.26536758188599824,0.4930323814535987,82.65546218487395,82.02521008403362,9836.0,9761.0,,8
2882986532,119.023419,118.925219,0.4492174429547918,0.4802643927567376,76.75630252100841,85.3109243697479,9134.0,10152.0,,8
2986831233,118.85372199999999,118.284053,0.6004508070610195,0.3865866419769175,78.76470588235294,53.8728813559322,9373.0,6357.0,,8
3053474506,118.628361,119.15550999999999,0.3626174582128046,0.2589993814094435,61.45378151260504,60.285714285714285,7313.0,7174.0,,8
3385079617,118.980286,118.828555,0.6662132845510887,0.4755711204673301,83.02521008403362,79.73109243697479,9880.0,9488.0,,8
3411503267,118.827917,118.98680999999999,0.6271624460257822,0.6074993265783234,82.5126050420168,82.52941176470588,9819.0,9821.0,,8
3497448862,118.968815,118.93199399999999,0.40715542570997343,0.4655711838431722,80.07563025210084,78.87394957983193,9529.0,9386.0,,8
3530267704,118.94417600000001,118.95844,0.7152568011860704,0.28547159449015064,81.01680672268908,80.03361344537815,9641.0,9524.0,,8
3534201447,118.955912,118.856178,0.7305461115285206,0.46383693715780366,81.15126050420169,78.81512605042016,9657.0,9379.0,,8
3724544668,118.96965000000002,119.01284400000002,0.5289772482989924,0.5209342736745451,80.4201680672269,80.14285714285714,9570.0,9537.0,,8
4031530085,118.959942,118.923783,0.6171561986131268,0.34014643222368324,82.05882352941177,78.82352941176471,9765.0,9380.0,,8
4129079762,118.67926700000001,118.71473,0.7904039349114426,0.743026443310322,104.17647058823529,105.52100840336135,12397.0,12557.0,,8
4163503295,118.922681,118.877222,0.6441334412608299,0.513360829607386,77.6218487394958,79.38655462184875,9237.0,9447.0,,8
779353579,118.671574,118.662256,0.7571135004823012,0.7832950973014873,106.33613445378151,105.67226890756302,12654.0,12575.0,,8
Differences (Java22 - Java8):,,,,,,,,,,8
seed,total_elapsed_sec_diff,avg_fps_diff,avg_frame_count_diff,sum_frame_count_diff,,,,,,8
1033437363,0.01732499999998538,-0.08354117300338704,-4.571428571428569,-544.0,,,,,,8
1646684781,0.00886800000002097,0.0780791398562114,3.882352941176464,462.0,,,,,,8
1774789858,-0.00786700000000451,0.04490935359544945,0.8739495798319439,104.0,,,,,,8
1943520067,0.07528800000000047,-0.15806298779710576,-1.7731092436974762,-211.0,,,,,,8
197181812,-0.13960200000001066,0.10045226153695419,21.899159663865547,2606.0,,,,,,8
2663508704,0.026073999999994157,-0.007740255169690513,4.613445378151255,549.0,,,,,,8
2852405230,-0.04022899999998231,-0.22766479956760044,0.6302521008403374,75.0,,,,,,8
2882986532,0.09820000000000562,-0.031046949801945778,-8.554621848739487,-1018.0,,,,,,8
2986831233,0.5696689999999904,0.213864165084102,24.89182452642074,3016.0,,,,,,8
3053474506,-0.5271489999999943,0.1036180768033611,1.1680672268907557,139.0,,,,,,8
3385079617,0.15173100000001227,0.19064216408375867,3.294117647058826,392.0,,,,,,8
3411503267,-0.15889299999999196,0.0196631194474588,-0.016806722689082676,-2.0,,,,,,8
3497448862,0.036821000000017534,-0.05841575813319877,1.2016806722689068,143.0,,,,,,8
3530267704,-0.014263999999982957,0.42978520669591974,0.9831932773109315,117.0,,,,,,8
3534201447,0.09973399999999799,0.2667091743707169,2.3361344537815256,278.0,,,,,,8
3724544668,-0.04319399999999973,0.008042974624447252,0.27731092436975757,33.0,,,,,,8
4031530085,0.03615899999999783,0.2770097663894435,3.235294117647058,385.0,,,,,,8
4129079762,-0.03546299999999292,0.04737749160112059,-1.3445378151260599,-160.0,,,,,,8
4163503295,0.04545899999999392,0.1307726116534439,-1.764705882352942,-210.0,,,,,,8
779353579,0.009318000000007487,-0.02618159681918608,0.6638655462184886,79.0,,,,,,8
8,1943520067,119,1774.248,120799.58,119025.332,119.02533199999999,0.5662279572985885,74.7983193277311,8901.0,4
22,4031530085,119,1940.66,120832.46,118891.8,118.8918,0.5859589392839227,79.66386554621849,9480.0,4
22,3530267704,119,2009.697,120963.905,118954.208,118.954208,0.5502991987659835,82.8655462184874,9861.0,4
8,3534201447,119,1758.359,120724.034,118965.675,118.965675,0.41814944514830715,80.05882352941177,9527.0,4
8,3724544668,119,1758.424,120653.44,118895.016,118.895016,0.4487964253805094,77.71428571428571,9248.0,4
8,1033437363,118,1787.94,120095.761,118307.821,118.30782099999999,0.521048358995584,55.63559322033898,6565.0,4
22,4129079762,119,1901.872,120610.763,118708.891,118.70889100000001,0.7417951424158769,103.05882352941177,12264.0,4
8,779353579,119,1767.207,120529.945,118762.73800000001,118.76273800000001,0.7327372756669449,106.36974789915966,12658.0,4
8,197181812,119,1758.92,120623.627,118864.707,118.864707,0.41349889440649273,79.10084033613445,9413.0,4
22,2882986532,119,2121.591,120999.316,118877.725,118.87772500000001,0.6098584328610362,79.68067226890756,9482.0,4
22,2663508704,119,2003.993,120819.957,118815.96399999999,118.815964,0.6139223057151059,80.6890756302521,9602.0,4
8,4163503295,119,1788.175,120819.994,119031.819,119.031819,0.5779663386097184,78.85714285714286,9384.0,4
22,1943520067,119,1945.293,120888.519,118943.226,118.943226,0.6403420479764876,79.82352941176471,9499.0,4
8,3053474506,118,1773.227,120189.56,118416.333,118.416333,0.3152135760365702,60.50847457627118,7140.0,4
8,1774789858,119,1785.459,120455.838,118670.379,118.670379,0.7363381952145559,106.82352941176471,12712.0,4
8,3411503267,119,1734.682,120696.571,118961.889,118.961889,0.4882964235873178,80.56302521008404,9587.0,4
22,2852405230,119,1926.474,120880.9,118954.42599999999,118.954426,0.5286118425522285,81.4873949579832,9697.0,4
22,3724544668,119,1973.463,120907.423,118933.95999999999,118.93395999999998,0.7332073229145339,78.10084033613445,9294.0,4
22,1033437363,119,1871.622,120848.797,118977.175,118.977175,0.3792478000344666,82.84873949579831,9859.0,4
22,197181812,119,1999.05,120926.001,118926.951,118.926951,0.4360304338147115,80.6470588235294,9597.0,4
22,4163503295,119,1979.352,120858.06,118878.708,118.878708,0.5737535815190818,81.26890756302521,9671.0,4
22,3411503267,119,1931.928,120841.103,118909.175,118.909175,0.5048373639031128,78.68067226890756,9363.0,4
8,4129079762,119,1771.939,120504.959,118733.02,118.73302000000001,0.7605418127433395,102.33613445378151,12178.0,4
8,2986831233,119,1752.217,120633.408,118881.19099999999,118.88119099999999,0.4779095313962082,78.26050420168067,9313.0,4
8,3530267704,119,1755.931,120699.705,118943.774,118.943774,0.5242418992897622,78.84873949579831,9383.0,4
8,3385079617,119,1769.239,120734.192,118964.953,118.964953,0.6122666180651307,80.98319327731092,9637.0,4
22,3053474506,119,1979.646,120646.17,118666.524,118.66652400000001,0.3719024014428408,61.226890756302524,7286.0,4
22,3497448862,119,2013.401,120951.811,118938.41,118.93841,0.47740237394277235,80.76470588235294,9611.0,4
8,3497448862,119,1742.12,120683.591,118941.471,118.941471,0.5675445651160484,78.87394957983193,9386.0,4
22,1646684781,119,1984.256,120879.336,118895.08,118.89508000000001,0.44728294461081136,74.95798319327731,8920.0,4
8,1646684781,119,1756.158,120628.449,118872.291,118.872291,0.4307971638170076,80.89915966386555,9627.0,4
22,2986831233,119,1974.022,120948.22,118974.198,118.974198,0.6802048922396414,81.45378151260505,9693.0,4
22,3385079617,119,1962.854,120828.627,118865.77299999999,118.86577299999999,0.6249022081669188,77.92436974789916,9273.0,4
22,1774789858,119,1913.559,120493.833,118580.274,118.580274,0.7820630304107171,107.68067226890756,12814.0,4
8,2663508704,119,1783.814,121013.834,119230.02,119.23002000000001,0.5525818364017795,52.97478991596638,6304.0,4
22,779353579,119,1970.847,120579.667,118608.82,118.60882000000001,0.7751872924750455,105.71428571428571,12580.0,4
22,3534201447,119,1973.188,120962.412,118989.224,118.98922400000001,0.5811038280152413,79.43697478991596,9453.0,4
8,2852405230,119,1777.328,120998.506,119221.178,119.221178,0.20873589510738244,55.38655462184874,6591.0,4
8,4031530085,119,1721.103,120605.838,118884.735,118.884735,0.5875808428361051,78.34453781512605,9323.0,4
8,2882986532,119,1752.18,120916.459,119164.27900000001,119.16427900000001,0.2136759381719426,55.63865546218487,6621.0,4
Pivoted Results:,,,,,,,,,,4
,total_elapsed_sec,total_elapsed_sec,avg_fps,avg_fps,avg_frame_count,avg_frame_count,sum_frame_count,sum_frame_count,,4
java_version,22,8,22,8,22,8,22,8,,4
seed,,,,,,,,,,4
1033437363,118.977175,118.30782099999999,0.3792478000344666,0.521048358995584,82.84873949579831,55.63559322033898,9859.0,6565.0,,4
1646684781,118.89508000000001,118.872291,0.44728294461081136,0.4307971638170076,74.95798319327731,80.89915966386555,8920.0,9627.0,,4
1774789858,118.580274,118.670379,0.7820630304107171,0.7363381952145559,107.68067226890756,106.82352941176471,12814.0,12712.0,,4
1943520067,118.943226,119.02533199999999,0.6403420479764876,0.5662279572985885,79.82352941176471,74.7983193277311,9499.0,8901.0,,4
197181812,118.926951,118.864707,0.4360304338147115,0.41349889440649273,80.6470588235294,79.10084033613445,9597.0,9413.0,,4
2663508704,118.815964,119.23002000000001,0.6139223057151059,0.5525818364017795,80.6890756302521,52.97478991596638,9602.0,6304.0,,4
2852405230,118.954426,119.221178,0.5286118425522285,0.20873589510738244,81.4873949579832,55.38655462184874,9697.0,6591.0,,4
2882986532,118.87772500000001,119.16427900000001,0.6098584328610362,0.2136759381719426,79.68067226890756,55.63865546218487,9482.0,6621.0,,4
2986831233,118.974198,118.88119099999999,0.6802048922396414,0.4779095313962082,81.45378151260505,78.26050420168067,9693.0,9313.0,,4
3053474506,118.66652400000001,118.416333,0.3719024014428408,0.3152135760365702,61.226890756302524,60.50847457627118,7286.0,7140.0,,4
3385079617,118.86577299999999,118.964953,0.6249022081669188,0.6122666180651307,77.92436974789916,80.98319327731092,9273.0,9637.0,,4
3411503267,118.909175,118.961889,0.5048373639031128,0.4882964235873178,78.68067226890756,80.56302521008404,9363.0,9587.0,,4
3497448862,118.93841,118.941471,0.47740237394277235,0.5675445651160484,80.76470588235294,78.87394957983193,9611.0,9386.0,,4
3530267704,118.954208,118.943774,0.5502991987659835,0.5242418992897622,82.8655462184874,78.84873949579831,9861.0,9383.0,,4
3534201447,118.98922400000001,118.965675,0.5811038280152413,0.41814944514830715,79.43697478991596,80.05882352941177,9453.0,9527.0,,4
3724544668,118.93395999999998,118.895016,0.7332073229145339,0.4487964253805094,78.10084033613445,77.71428571428571,9294.0,9248.0,,4
4031530085,118.8918,118.884735,0.5859589392839227,0.5875808428361051,79.66386554621849,78.34453781512605,9480.0,9323.0,,4
4129079762,118.70889100000001,118.73302000000001,0.7417951424158769,0.7605418127433395,103.05882352941177,102.33613445378151,12264.0,12178.0,,4
4163503295,118.878708,119.031819,0.5737535815190818,0.5779663386097184,81.26890756302521,78.85714285714286,9671.0,9384.0,,4
779353579,118.60882000000001,118.76273800000001,0.7751872924750455,0.7327372756669449,105.71428571428571,106.36974789915966,12580.0,12658.0,,4
Differences (Java22 - Java8):,,,,,,,,,,4
seed,total_elapsed_sec_diff,avg_fps_diff,avg_frame_count_diff,sum_frame_count_diff,,,,,,4
1033437363,0.6693540000000127,-0.14180055896111737,27.21314627545933,3294.0,,,,,,4
1646684781,0.022789000000003057,0.01648578079380375,-5.941176470588232,-707.0,,,,,,4
1774789858,-0.0901049999999941,0.04572483519616122,0.857142857142847,102.0,,,,,,4
1943520067,-0.08210599999999602,0.07411409067789909,5.025210084033617,598.0,,,,,,4
197181812,0.06224400000000685,0.02253153940821878,1.5462184873949525,184.0,,,,,,4
2663508704,-0.4140560000000164,0.06134046931332637,27.714285714285722,3298.0,,,,,,4
2852405230,-0.26675199999999677,0.31987594744484604,26.10084033613446,3106.0,,,,,,4
2882986532,-0.2865539999999953,0.3961824946890936,24.042016806722685,2861.0,,,,,,4
2986831233,0.09300700000001427,0.20229536084343325,3.1932773109243726,380.0,,,,,,4
3053474506,0.25019100000001515,0.056688825406270626,0.7184161800313404,146.0,,,,,,4
3385079617,-0.09918000000000404,0.012635590101788052,-3.058823529411754,-364.0,,,,,,4
3411503267,-0.0527139999999946,0.01654094031579506,-1.8823529411764781,-224.0,,,,,,4
3497448862,-0.003061000000002423,-0.0901421911732761,1.8907563025210123,225.0,,,,,,4
3530267704,0.010433999999989396,0.026057299476221374,4.016806722689083,478.0,,,,,,4
3534201447,0.023549000000002707,0.16295438286693414,-0.6218487394958032,-74.0,,,,,,4
3724544668,0.038943999999986545,0.28441089753402454,0.38655462184874523,46.0,,,,,,4
4031530085,0.007064999999997212,-0.001621903552182391,1.319327731092443,157.0,,,,,,4
4129079762,-0.024129000000002065,-0.01874667032746269,0.7226890756302566,86.0,,,,,,4
4163503295,-0.15311099999999556,-0.00421275709063651,2.411764705882348,287.0,,,,,,4
779353579,-0.15391800000000444,0.042450016808100566,-0.6554621848739544,-78.0,,,,,,4
8,1943520067,119,1736.332,120650.546,118914.214,118.914214,0.241644012450199,83.09243697478992,9888.0,3
22,4031530085,119,1999.053,120973.055,118974.002,118.974002,0.4994887669793383,75.02521008403362,8928.0,3
22,3530267704,119,1974.578,120991.844,119017.266,119.017266,0.5155386857597937,77.53781512605042,9227.0,3
8,3534201447,119,1725.739,120623.989,118898.25,118.89825,0.6959455196499467,78.81512605042016,9379.0,3
8,3724544668,118,1741.467,120020.044,118278.57699999999,118.27857699999998,0.16428853245168315,52.09322033898305,6147.0,3
8,1033437363,118,1807.045,120038.519,118231.474,118.231474,0.36939087272294097,53.79661016949152,6348.0,3
22,4129079762,119,2012.649,120728.526,118715.877,118.71587699999999,0.7829470722386175,104.4201680672269,12426.0,3
8,779353579,119,1743.163,120381.543,118638.38,118.63838,0.8084722926577517,105.08403361344538,12505.0,3
8,197181812,119,1810.692,120799.042,118988.35,118.98835000000001,0.4958127484359997,77.31932773109244,9201.0,3
22,2882986532,119,1967.128,120941.916,118974.788,118.974788,0.6314902541468635,77.25210084033614,9193.0,3
22,2663508704,119,1945.613,120841.782,118896.16900000001,118.89616900000001,0.6460880377233021,81.52100840336135,9701.0,3
8,4163503295,119,1777.653,120748.46,118970.807,118.97080700000001,0.5652151122367433,80.89915966386555,9627.0,3
22,1943520067,119,2031.512,120975.079,118943.567,118.943567,0.5233355716017055,81.99159663865547,9757.0,3
8,3053474506,119,1730.664,120835.493,119104.829,119.104829,0.34098538580346294,59.470588235294116,7077.0,3
8,1774789858,119,1761.718,120447.774,118686.05600000001,118.68605600000001,0.7310682432072341,106.53781512605042,12678.0,3
8,3411503267,119,1720.11,120916.089,119195.979,119.19597900000001,0.3619828211024889,53.865546218487395,6410.0,3
22,2852405230,119,1983.377,120820.916,118837.539,118.837539,0.5552144314549902,83.31932773109244,9915.0,3
22,3724544668,119,1952.285,120920.437,118968.152,118.968152,0.41597127130438794,78.05882352941177,9289.0,3
22,1033437363,119,2007.354,120971.335,118963.981,118.963981,0.43859801886666583,80.74789915966386,9609.0,3
22,197181812,119,2052.47,120941.805,118889.33499999999,118.88933499999999,0.4484618352375174,80.19327731092437,9543.0,3
22,4163503295,119,1931.945,120965.615,119033.67,119.03367,0.43909784895100873,81.24369747899159,9668.0,3
22,3411503267,119,1994.306,120943.793,118949.48700000001,118.949487,0.5298320184715866,78.71428571428571,9367.0,3
8,4129079762,119,1777.84,120501.984,118724.144,118.724144,0.7826739297966909,105.5798319327731,12564.0,3
8,2986831233,119,1724.371,120728.998,119004.62700000001,119.00462700000001,0.6380532232845174,78.73949579831933,9370.0,3
8,3530267704,119,1819.199,120705.954,118886.755,118.88675500000001,0.5513675885056312,83.91596638655462,9986.0,3
8,3385079617,119,1791.57,120658.437,118866.867,118.866867,0.6283165295458202,78.65546218487395,9360.0,3
22,3053474506,119,1953.52,120606.914,118653.394,118.653394,0.381899184449068,61.445378151260506,7312.0,3
22,3497448862,119,1960.708,120884.173,118923.465,118.923465,0.6283329209887583,80.10924369747899,9533.0,3
8,3497448862,119,1742.544,120689.429,118946.88500000001,118.94688500000001,0.5797328111371384,78.73109243697479,9369.0,3
22,1646684781,119,2026.178,120909.273,118883.095,118.883095,0.5925030372618207,82.81512605042016,9855.0,3
8,1646684781,119,1735.267,120655.472,118920.20499999999,118.92020499999998,0.5076044208919795,84.63025210084034,10071.0,3
22,2986831233,119,1901.937,120821.105,118919.16799999999,118.91916799999998,0.44784485929683415,82.94957983193277,9871.0,3
22,3385079617,119,2043.906,120919.686,118875.78,118.87577999999999,0.6058172202641405,82.05882352941177,9765.0,3
22,1774789858,119,1900.981,120575.049,118674.068,118.674068,0.7716489310627827,106.91596638655462,12723.0,3
8,2663508704,119,1756.328,120760.35,119004.02200000001,119.004022,0.5935013434373307,79.38655462184875,9447.0,3
22,779353579,119,2019.534,120642.029,118622.495,118.622495,0.7848296960204866,106.49579831932773,12673.0,3
22,3534201447,119,2013.776,120927.251,118913.475,118.913475,0.6028593059338884,79.5546218487395,9467.0,3
8,2852405230,119,1774.97,120759.442,118984.472,118.984472,0.593903872168183,76.5546218487395,9110.0,3
8,4031530085,119,1758.343,120676.361,118918.01800000001,118.91801800000002,0.42482533841203146,78.78991596638656,9376.0,3
8,2882986532,118,1751.158,120071.987,118320.829,118.320829,0.18967262018807324,51.17796610169491,6039.0,3
Pivoted Results:,,,,,,,,,,3
,total_elapsed_sec,total_elapsed_sec,avg_fps,avg_fps,avg_frame_count,avg_frame_count,sum_frame_count,sum_frame_count,,3
java_version,22,8,22,8,22,8,22,8,,3
seed,,,,,,,,,,3
1033437363,118.963981,118.231474,0.43859801886666583,0.36939087272294097,80.74789915966386,53.79661016949152,9609.0,6348.0,,3
1646684781,118.883095,118.92020499999998,0.5925030372618207,0.5076044208919795,82.81512605042016,84.63025210084034,9855.0,10071.0,,3
1774789858,118.674068,118.68605600000001,0.7716489310627827,0.7310682432072341,106.91596638655462,106.53781512605042,12723.0,12678.0,,3
1943520067,118.943567,118.914214,0.5233355716017055,0.241644012450199,81.99159663865547,83.09243697478992,9757.0,9888.0,,3
197181812,118.88933499999999,118.98835000000001,0.4484618352375174,0.4958127484359997,80.19327731092437,77.31932773109244,9543.0,9201.0,,3
2663508704,118.89616900000001,119.004022,0.6460880377233021,0.5935013434373307,81.52100840336135,79.38655462184875,9701.0,9447.0,,3
2852405230,118.837539,118.984472,0.5552144314549902,0.593903872168183,83.31932773109244,76.5546218487395,9915.0,9110.0,,3
2882986532,118.974788,118.320829,0.6314902541468635,0.18967262018807324,77.25210084033614,51.17796610169491,9193.0,6039.0,,3
2986831233,118.91916799999998,119.00462700000001,0.44784485929683415,0.6380532232845174,82.94957983193277,78.73949579831933,9871.0,9370.0,,3
3053474506,118.653394,119.104829,0.381899184449068,0.34098538580346294,61.445378151260506,59.470588235294116,7312.0,7077.0,,3
3385079617,118.87577999999999,118.866867,0.6058172202641405,0.6283165295458202,82.05882352941177,78.65546218487395,9765.0,9360.0,,3
3411503267,118.949487,119.19597900000001,0.5298320184715866,0.3619828211024889,78.71428571428571,53.865546218487395,9367.0,6410.0,,3
3497448862,118.923465,118.94688500000001,0.6283329209887583,0.5797328111371384,80.10924369747899,78.73109243697479,9533.0,9369.0,,3
3530267704,119.017266,118.88675500000001,0.5155386857597937,0.5513675885056312,77.53781512605042,83.91596638655462,9227.0,9986.0,,3
3534201447,118.913475,118.89825,0.6028593059338884,0.6959455196499467,79.5546218487395,78.81512605042016,9467.0,9379.0,,3
3724544668,118.968152,118.27857699999998,0.41597127130438794,0.16428853245168315,78.05882352941177,52.09322033898305,9289.0,6147.0,,3
4031530085,118.974002,118.91801800000002,0.4994887669793383,0.42482533841203146,75.02521008403362,78.78991596638656,8928.0,9376.0,,3
4129079762,118.71587699999999,118.724144,0.7829470722386175,0.7826739297966909,104.4201680672269,105.5798319327731,12426.0,12564.0,,3
4163503295,119.03367,118.97080700000001,0.43909784895100873,0.5652151122367433,81.24369747899159,80.89915966386555,9668.0,9627.0,,3
779353579,118.622495,118.63838,0.7848296960204866,0.8084722926577517,106.49579831932773,105.08403361344538,12673.0,12505.0,,3
Differences (Java22 - Java8):,,,,,,,,,,3
seed,total_elapsed_sec_diff,avg_fps_diff,avg_frame_count_diff,sum_frame_count_diff,,,,,,3
1033437363,0.7325069999999982,0.06920714614372486,26.951288990172337,3261.0,,,,,,3
1646684781,-0.03710999999998421,0.0848986163698412,-1.8151260504201758,-216.0,,,,,,3
1774789858,-0.01198800000000233,0.04058068785554858,0.3781512605041968,45.0,,,,,,3
1943520067,0.029353000000000407,0.2816915591515065,-1.1008403361344534,-131.0,,,,,,3
197181812,-0.09901500000002272,-0.04735091319848228,2.8739495798319297,342.0,,,,,,3
2663508704,-0.10785299999999154,0.0525866942859714,2.1344537815126046,254.0,,,,,,3
2852405230,-0.14693299999999,-0.0386894407131928,6.764705882352942,805.0,,,,,,3
2882986532,0.6539590000000004,0.4418176339587903,26.074134738641227,3154.0,,,,,,3
2986831233,-0.0854590000000286,-0.19020836398768326,4.210084033613441,501.0,,,,,,3
3053474506,-0.4514349999999894,0.04091379864560507,1.9747899159663902,235.0,,,,,,3
3385079617,0.008912999999992621,-0.022499309281679647,3.4033613445378137,405.0,,,,,,3
3411503267,-0.24649200000000349,0.16784919736909765,24.848739495798313,2957.0,,,,,,3
3497448862,-0.02342000000001576,0.04860010985161989,1.3781512605041968,164.0,,,,,,3
3530267704,0.1305109999999985,-0.0358289027458375,-6.378151260504197,-759.0,,,,,,3
3534201447,0.015225000000000932,-0.0930862137160583,0.7394957983193393,88.0,,,,,,3
3724544668,0.6895750000000191,0.25168273885270476,25.965603190428716,3142.0,,,,,,3
4031530085,0.05598399999998094,0.07466342856730684,-3.764705882352942,-448.0,,,,,,3
